"","...1","Analysis","ID1","RT","AreaAll","d29N","d15N","AAID","d15N.correct","adj"
"2211",54,46944,"01_W_2",2074.1,12.823,22.014,22.014,"GLU",21.58385,21.9164624447714
"2212",55,46944,"01_W_2",2179.5,3.781,2.889,2.889,"PHE",2.45885,2.21859094256244
"2213",56,46945,"01_W_2",1282.2,18.435,22.172,22.172,"ALA",21.74185,21.4185346097202
"2214",57,46945,"01_W_2",1404.1,12.436,16.631,16.631,"VAL",16.20085,16.8217687776142
"2215",58,46945,"01_W_2",1530.3,7.472,13.897,13.897,"NOR",13.46685,14.332779086893
"2216",59,46945,"01_W_2",2075,12.043,22.226,22.226,"GLU",21.79585,22.0977820324003
"2217",60,46945,"01_W_2",2180.5,3.482,4.241,4.241,"PHE",3.81085,3.52075331369639
"2218",61,46946,"01_W_2",1283.7,18.177,22.755,22.755,"ALA",22.32485,22.0047304860089
"2219",62,46946,"01_W_2",1405.5,11.974,16.44,16.44,"VAL",16.00985,16.636938880707
"2220",63,46946,"01_W_2",1531.8,6.292,14.684,14.684,"NOR",14.25385,15.2204543446253
"2221",64,46946,"01_W_2",2077.5,12.036,22.935,22.935,"GLU",22.50485,22.7761016200292
"2222",65,46946,"01_W_2",2182.2,3.473,4.442,4.442,"PHE",4.01185,3.67191568483035
"2223",66,46947,"98_E_3",1282.4,11.631,23.614,23.614,"ALA",23.18385,22.8669263622975
"2224",67,46947,"98_E_3",1404.1,6.107,13.308,13.308,"VAL",12.87785,13.5111089837998
"2225",68,46947,"98_E_3",1530.9,4.426,10.915,10.915,"NOR",10.48485,11.5521296023576
"2226",69,46947,"98_E_3",2072,6.642,22.929,22.929,"GLU",22.49885,22.7394212076581
"2227",70,46947,"98_E_3",2179.9,1.563,7.307,7.307,"PHE",6.87685,6.4870780559643
"2228",71,46948,"98_E_3",1285.8,10.942,23.455,23.455,"ALA",23.02485,22.7111222385862
"2229",72,46948,"98_E_3",1407.4,5.722,13.552,13.552,"VAL",13.12185,13.7612790868926
"2230",73,46948,"98_E_3",1534.7,1.894,14.437,14.437,"NOR",14.00685,15.174804860089
"2231",74,46948,"98_E_3",2078.1,6.216,23.292,23.292,"GLU",22.86185,23.071740795287
"2232",75,46948,"98_E_3",2184.9,1.443,5.578,5.578,"PHE",5.14785,4.70824042709826
"2233",76,46949,"98_E_3",1292.2,10.404,23.415,23.415,"ALA",22.98485,22.6743181148749
"2234",77,46949,"98_E_3",1413.9,6.807,15.314,15.314,"VAL",14.88385,15.5294491899854
"2235",78,46949,"98_E_3",1541.4,3.009,17.166,17.166,"NOR",16.73585,18.0044801178213
"2236",79,46949,"98_E_3",2087.3,6.165,22.843,22.843,"GLU",22.41285,22.5920603829158
"2237",80,46949,"98_E_3",2192.4,1.397,6.854,6.854,"PHE",6.42385,5.93440279823267
"2238",81,46950,"5AA",1298.9,14.703,-0.449,-0.449,"ALA",-0.87915,-1.18648600883646
"2239",82,46950,"5AA",1419.5,8.944,-0.661,-0.661,"VAL",-1.09115,-0.439380706921795
"2240",83,46950,"5AA",1556.4,15.587,14.566,14.566,"NOR",14.13585,15.5051553755527
"2241",84,46950,"5AA",2100.4,9.706,-2.686,-2.686,"GLU",-3.11615,-2.96762002945527
"2242",85,46950,"5AA",2209.8,8.432,-4.19,-4.19,"PHE",-4.62015,-5.15943483063337
"2243",86,46951,"5AA",1304.6,13.647,-0.864,-0.864,"ALA",-1.29415,-1.5982901325478
"2244",87,46951,"5AA",1425.2,8.356,-0.773,-0.773,"VAL",-1.20315,-0.545210603828982
"2245",88,46951,"5AA",1561.9,14.537,14.615,14.615,"NOR",14.18485,15.654830633285
"2246",89,46951,"5AA",2108.4,8.887,-2.774,-2.774,"GLU",-3.20415,-3.08630044182638
"2247",90,46951,"5AA",2216.7,8.169,-4.192,-4.192,"PHE",-4.62215,-5.21127245949942
"2248",91,46952,"5AA",1310.6,13.892,-1.138,-1.138,"ALA",-1.56815,-1.86909425625914
"2249",92,46952,"5AA",1431,10.812,-0.97,-0.97,"VAL",-1.40015,-0.736040500736225
"2250",93,46952,"5AA",1567.3,16.237,11.404,11.404,"NOR",10.97385,12.5445058910164
"2251",94,46952,"5AA",2116.3,9.254,-2.338,-2.338,"GLU",-2.76815,-2.68098085419749
"2252",95,46952,"5AA",2223.1,8.164,-3.015,-3.015,"PHE",-3.44515,-4.08411008836546
"2253",1,46953,"5AA",1275.9,17.583,-0.438,-0.438,"ALA",-0.86815,-1.26935852272786
"2254",2,46953,"5AA",1397.6,12.072,-0.179,-0.179,"VAL",-0.60915,0.0596920454530204
"2255",3,46953,"5AA",1533.9,23.833,14.889,14.889,"NOR",14.45885,14.4264826704556
"2256",4,46953,"5AA",2067,12.696,-2.797,-2.797,"GLU",-3.22715,-2.72642443181931
"2257",5,46953,"5AA",2183.4,12.192,-4.992,-4.992,"PHE",-5.42215,-5.06245880681922
"2258",6,46954,"5AA",1276.4,17.284,-0.649,-0.649,"ALA",-1.07915,-1.49935113636419
"2259",7,46954,"5AA",1398,11.4,-0.843,-0.843,"VAL",-1.27315,-0.649247727274027
"2260",8,46954,"5AA",1534.3,21.642,15.2,15.2,"NOR",14.76985,14.7727960227282
"2261",9,46954,"5AA",2067.2,12.007,-2.821,-2.821,"GLU",-3.25115,-2.79294659091014
"2262",10,46954,"5AA",2183.6,11.356,-4.406,-4.406,"PHE",-4.83615,-4.56825284091065
"2263",11,46955,"5AA",1276.8,16.628,-0.232,-0.232,"ALA",-0.66215,-1.10134375000051
"2264",12,46955,"5AA",1398.4,11.172,-0.293,-0.293,"VAL",-0.72315,-0.14418750000153
"2265",13,46955,"5AA",1534.7,21.631,15.13,15.13,"NOR",14.69985,14.7381093750008
"2266",14,46955,"5AA",2067.8,12.184,-3.037,-3.037,"GLU",-3.46715,-3.05146875000096
"2267",15,46955,"5AA",2184.3,11.258,-4.5,-4.5,"PHE",-4.93015,-4.75404687500118
"2268",16,46962,"5AA",1276.4,8.748,-2.22,-2.22,"ALA",-2.65015,-3.22229204545481
"2269",17,46962,"5AA",1398,5.573,-2.494,-2.494,"VAL",-2.92415,-2.65976590909178
"2270",18,46962,"5AA",1534.5,11.957,13.717,13.717,"NOR",13.28685,13.5723028409097
"2271",19,46962,"5AA",2067.6,6.868,-3.679,-3.679,"GLU",-4.10915,-3.99112386363694
"2272",20,46962,"5AA",2183.8,5.941,-5.138,-5.138,"PHE",-5.56815,-6.03460511363759
"2273",21,46966,"74_K_2",1278.5,10.755,22.343,22.343,"ALA",21.91285,21.2647375
"2274",22,46966,"74_K_2",1399.7,7.178,14.853,14.853,"VAL",14.42285,14.5074749999996
"2275",23,46966,"74_K_2",1526.1,6.464,14.79,14.79,"NOR",14.35985,14.7865562500006
"2276",24,46966,"74_K_2",2065.3,5.884,20.313,20.313,"GLU",19.88285,19.8307874999995
"2277",25,46966,"74_K_2",2175.1,1.593,4.065,4.065,"PHE",3.63485,2.8012187499994
"2278",26,46967,"74_K_2",1278.5,11.203,22.868,22.868,"ALA",22.43785,21.7707448863637
"2279",27,46967,"74_K_2",1399.9,6.577,12.947,12.947,"VAL",12.51685,12.5565352272725
"2280",28,46967,"74_K_2",1526.3,4.586,11.451,11.451,"NOR",11.02085,11.4828696022732
"2281",29,46967,"74_K_2",2065.5,6.091,21.23,21.23,"GLU",20.79985,20.7052653409087
"2282",30,46967,"74_K_2",2175.5,1.621,5.769,5.769,"PHE",5.33885,4.41342471590887
"2283",31,46968,"74_K_2",1278.2,11.49,22.668,22.668,"ALA",22.23785,21.5517522727273
"2284",32,46968,"74_K_2",1399.5,8.007,15.878,15.878,"VAL",15.44785,15.4425954545455
"2285",33,46968,"74_K_2",1525.7,6.477,14.996,14.996,"NOR",14.56585,15.0631829545459
"2286",34,46968,"74_K_2",2065.3,6.232,22.076,22.076,"GLU",21.64585,21.5087431818179
"2287",35,46968,"74_K_2",2175.3,1.693,4.927,4.927,"PHE",4.49685,3.47963068181744
"2288",36,46969,"5AA",1278.7,9.049,-0.494,-0.494,"ALA",-0.92415,-1.629240340909
"2289",37,46969,"5AA",1400.1,5.527,-0.711,-0.711,"VAL",-1.14115,-1.19134431818202
"2290",38,46969,"5AA",1536.6,11.994,14.675,14.675,"NOR",14.24485,14.7774963068185
"2291",39,46969,"5AA",2071.6,6.744,-2.539,-2.539,"GLU",-2.96915,-3.14877897727292
"2292",40,46969,"5AA",2187.2,5.8,-3.557,-3.557,"PHE",-3.98715,-5.09616335227309
"2293",41,46970,"74_W_2",1280.1,11.226,23.258,23.258,"ALA",22.82785,22.1037670454547
"2294",42,46970,"74_W_2",1401.3,6.429,14.487,14.487,"VAL",14.05685,13.9617159090909
"2295",43,46970,"74_W_2",1528.4,5.266,13.038,13.038,"NOR",12.60785,13.1758096590913
"2296",44,46970,"74_W_2",2070.4,6.429,22.379,22.379,"GLU",21.94885,21.7266988636363
"2297",45,46970,"74_W_2",2179,1.973,5.832,5.832,"PHE",5.40185,4.20104261363638
"2298",46,46971,"74_W_2",1283.9,11.417,23.04,23.04,"ALA",22.60985,21.8667744318183
"2299",47,46971,"74_W_2",1405.1,8.233,16.575,16.575,"VAL",16.14485,16.0047761363639
"2300",48,46971,"74_W_2",1532.4,6.873,16.43,16.43,"NOR",15.99985,16.603123011364
"2301",49,46971,"74_W_2",2076.2,6.313,23.345,23.345,"GLU",22.91485,22.6501767045454
"2302",50,46971,"74_W_2",2184.3,1.922,6.196,6.196,"PHE",5.76585,4.47324857954495
"2303",51,46972,"74_W_2",1288.1,11.631,23.017,23.017,"ALA",22.58685,21.824781818182
"2304",52,46972,"74_W_2",1409.3,8.448,16.19,16.19,"VAL",15.75985,15.5748363636368
"2305",53,46972,"74_W_2",1536.8,6.94,16.267,16.267,"NOR",15.83685,16.4754363636366
"2306",54,46972,"74_W_2",2082.9,6.938,23.155,23.155,"GLU",22.72485,22.4176545454546
"2307",55,46972,"74_W_2",2189.5,1.98,6.11,6.11,"PHE",5.67985,4.29545454545442
"2308",56,46973,"5AA",1293.7,9.896,0.014,0.014,"ALA",-0.41615,-1.19721079545431
"2309",57,46973,"5AA",1415.3,6.34,0.745,0.745,"VAL",0.31485,0.0848965909093327
"2310",58,46973,"5AA",1552.2,11.869,14.395,14.395,"NOR",13.96485,14.6387497159094
"2311",59,46973,"5AA",2094.6,7.647,-1.767,-1.767,"GLU",-2.19715,-2.54686761363621
"2312",60,46973,"5AA",2205.8,6.7,-2.506,-2.506,"PHE",-2.93615,-4.4123394886361
"2313",61,46974,"5AA",1296.4,9.498,-0.121,-0.121,"ALA",-0.55115,-1.35120340909064
"2314",62,46974,"5AA",1417.9,5.904,0.515,0.515,"VAL",0.08485,-0.190043181817715
"2315",63,46974,"5AA",1554.8,11.632,14.19,14.19,"NOR",13.75985,14.4690630681821
"2316",64,46974,"5AA",2099,7.623,-2.214,-2.214,"GLU",-2.64415,-3.03638977272704
"2317",65,46974,"5AA",2209.3,6.615,-3.102,-3.102,"PHE",-3.53215,-5.10013352272754
"2318",1,47254,"5AA",1408.2,21.541,-0.515,-0.515,"ALA",-0.94515,-1.78739147727342
"2319",2,47254,"5AA",1545.8,14.339,-0.747,-0.747,"VAL",-1.17715,-0.615144602273575
"2320",3,47254,"5AA",1692.7,24.173,14.964,14.964,"NOR",14.53385,14.1509428977275
"2321",4,47254,"5AA",2280.4,22.004,-1.194,-1.194,"GLU",-1.62415,-1.87979289772737
"2322",5,47254,"5AA",2383.2,21.986,-4.73,-4.73,"PHE",-5.16015,-5.36410170454513
"2323",6,47255,"5AA",1407.8,21.348,-0.717,-0.717,"ALA",-1.14715,-1.84514886363704
"2324",7,47255,"5AA",1545.6,13.782,-1.094,-1.094,"VAL",-1.52415,-0.81776761363718
"2325",8,47255,"5AA",1692.5,22.832,14.972,14.972,"NOR",14.54185,14.2945573863633
"2326",9,47255,"5AA",2279.6,17.983,-3.232,-3.232,"GLU",-3.66215,-3.75985738636379
"2327",10,47255,"5AA",2382.4,18.412,-4.421,-4.421,"PHE",-4.85115,-4.94541022727267
"2328",11,47256,"5AA",1408.7,22.272,-0.515,-0.515,"ALA",-0.94515,-1.49890625000066
"2329",12,47256,"5AA",1546.4,14.537,-0.928,-0.928,"VAL",-1.35815,-0.507390625000785
"2330",13,47256,"5AA",1693.5,24.251,15.256,15.256,"NOR",14.82585,14.7141718750001
"2331",14,47256,"5AA",2280.8,19.474,-3.166,-3.166,"GLU",-3.59615,-3.53592187500022
"2332",15,47256,"5AA",2383.4,19.458,-4.37,-4.37,"PHE",-4.80015,-4.7847187500002
"2333",16,47257,"74_E_2",1409.1,21.063,25.6,25.6,"ALA",25.16985,24.7603363636357
"2334",17,47257,"74_E_2",1548.3,10.026,20.061,20.061,"VAL",19.63085,20.6259863636356
"2335",18,47257,"74_E_2",1685.4,7.679,13.629,13.629,"NOR",13.19885,13.2227863636359
"2336",19,47257,"74_E_2",2286.5,32.604,23.88,23.88,"GLU",23.44985,23.6680136363634
"2337",20,47257,"74_E_2",2378.2,8.216,3.842,3.842,"PHE",3.41185,3.53697272727226
"2338",21,47258,"74_E_2",1408.9,20.637,25.469,25.469,"ALA",25.03885,24.7735789772721
"2339",22,47258,"74_E_2",1548.1,9.724,20.155,20.155,"VAL",19.72485,20.864363352272
"2340",23,47258,"74_E_2",1685.4,8.959,14.957,14.957,"NOR",14.52685,14.6864008522727
"2341",24,47258,"74_E_2",2286.5,31.079,23.719,23.719,"GLU",23.28885,23.6649491477269
"2342",25,47258,"74_E_2",2378.2,7.786,2.853,2.853,"PHE",2.42285,2.65766420454563
"2343",26,47259,"74_E_2",1408,20.436,25.365,25.365,"ALA",24.93485,24.8138215909085
"2344",27,47259,"74_E_2",1547,10.423,19.455,19.455,"VAL",19.02485,20.3087403409084
"2345",28,47259,"74_E_2",1684.3,7.494,15.003,15.003,"NOR",14.57285,14.8680153409085
"2346",29,47259,"74_E_2",2285.2,31.013,23.746,23.746,"GLU",23.31585,23.8498846590905
"2347",30,47259,"74_E_2",2377.2,7.62,2.641,2.641,"PHE",2.21085,2.5553556818181
"2348",31,47260,"89_W_2_R",1405.1,12.83,22.046,22.046,"ALA",21.61585,21.6390642045449
"2349",32,47260,"89_W_2_R",1544.7,9.474,21.474,21.474,"VAL",21.04385,22.4721173295448
"2350",33,47260,"89_W_2_R",1683.7,7.203,14.423,14.423,"NOR",13.99285,14.4236298295452
"2351",34,47260,"89_W_2_R",2274.3,10.885,21.561,21.561,"GLU",21.13085,21.8228201704541
"2352",35,47260,"89_W_2_R",2374.9,4.802,2.177,2.177,"PHE",1.74685,2.20104715909056
"2353",36,47262,"89_W_2_R",1404.5,11.72,21.499,21.499,"ALA",21.06885,21.3805494318176
"2354",37,47262,"89_W_2_R",1544.1,9.043,20.251,20.251,"VAL",19.82085,21.5378713068176
"2355",38,47262,"89_W_2_R",1683.1,6.645,14.503,14.503,"NOR",14.07285,14.7748588068178
"2356",39,47262,"89_W_2_R",2273.5,10.283,21.386,21.386,"GLU",20.95585,21.9636911931812
"2357",40,47262,"89_W_2_R",2374.2,4.418,0.981,0.981,"PHE",0.55085,1.2244301136364
"2358",41,47263,"5AA",1409.1,21.287,-1.134,-1.134,"ALA",-1.56415,-1.10820795454601
"2359",42,47263,"5AA",1546.4,13.462,-1.992,-1.992,"VAL",-2.42215,-0.560751704546018
"2360",43,47263,"5AA",1693.9,22.925,14.577,14.577,"NOR",14.14685,14.9844732954546
"2361",44,47263,"5AA",2280.6,19.665,-3.756,-3.756,"GLU",-4.18615,-3.02037329545519
"2362",45,47263,"5AA",2383.2,18.732,-5.51,-5.51,"PHE",-5.94015,-5.15687840909114
"2363",46,47264,"92_W_3",1402.4,7.43,23.058,23.058,"ALA",22.62785,23.2280346590904
"2364",47,47264,"92_W_3",1542.2,7.179,16.491,16.491,"VAL",16.06085,18.0666252840904
"2365",48,47264,"92_W_3",1683.7,6.828,13.204,13.204,"NOR",12.77385,13.7470877840904
"2366",49,47264,"92_W_3",2281.4,23.174,22.319,22.319,"GLU",21.88885,23.2125622159084
"2367",50,47264,"92_W_3",2375.1,5.07,1.249,1.249,"PHE",0.81885,1.71181306818132
"2368",51,47265,"92_W_3",1401.8,7.001,22.797,22.797,"ALA",22.36685,23.1112772727268
"2369",52,47265,"92_W_3",1541.8,6.47,14.029,14.029,"VAL",13.59885,15.7490022727268
"2370",53,47265,"92_W_3",1683.3,6.268,12.996,12.996,"NOR",12.56585,13.6747022727272
"2371",54,47265,"92_W_3",2281,22.047,22.123,22.123,"GLU",21.69285,23.1744977272729
"2372",55,47265,"92_W_3",2374.4,4.619,0.934,0.934,"PHE",0.50385,1.50650454545469
